5a,
Time (min),Intensity (a.u.)
0.894166708,348.5891113
0.895833314,347.8724365
0.897500038,348.0541382
0.899166703,348.081665
0.900833309,347.218811
0.902500033,347.6846924
0.904166639,347.064209
0.905833364,348.4701843
0.907500029,349.7905884
0.909166634,350.4975281
0.910833359,348.9455566
0.912500024,348.9792786
0.914166689,349.0970154
0.915833354,348.2138367
0.91749996,346.6567078
0.919166684,347.5476685
0.920833349,348.0317688
0.922500014,350.4528809
0.924166679,347.6184998
0.925833345,350.0058594
0.92750001,347.9411316
0.929166675,346.835022
0.930833399,347.308136
0.932500005,349.7265625
0.93416667,346.6470337
0.935833335,348.686615
0.9375,347.8963928
0.939166725,347.5506897
0.94083333,346.4890442
0.942499995,350.4743958
0.94416672,347.9318848
0.945833325,347.2276611
0.94750005,347.5853271
0.949166656,350.2515259
0.950833321,348.1061707
0.952500045,349.4242249
0.954166651,349.4751282
0.955833376,349.2389832
0.957500041,347.3512573
0.959166646,348.1841125
0.960833371,348.7131042
0.962499976,347.5940857
0.964166701,348.7225952
0.965833366,347.6253662
0.967499971,349.809021
0.969166696,347.9331055
0.970833361,346.9972229
0.972500026,349.1434326
0.974166691,346.8605957
0.975833297,348.0041199
0.977500022,349.287384
0.979166687,349.2207947
0.980833352,349.8355103
0.982500017,349.3016663
0.984166682,348.0084229
0.985833347,348.2611694
0.987500012,349.2712402
0.989166677,347.494812
0.990833342,347.9889221
0.992500007,349.5804443
0.994166672,348.4544983
0.995833337,352.4832764
0.997500062,348.0002136
0.999166668,348.1185608
1.000833273,347.5516663
1.002500057,349.2967529
1.004166722,349.6069336
1.005833387,347.6777039
1.007500052,349.9817505
1.009166598,347.8933716
1.010833383,349.9853516
1.012500048,347.7719116
1.014166713,346.6845398
1.015833378,348.6867065
1.017500043,347.3822327
1.019166708,347.8158875
1.020833373,349.4011841
1.022500038,349.1921997
1.024166703,348.0139465
1.025833368,349.2866516
1.027500033,347.2528687
1.029166698,346.506134
1.030833364,348.3192749
1.032500029,347.0832825
1.034166694,345.9936829
1.035833359,347.3860474
1.037500024,346.8592224
1.039166689,349.5283203
1.040833354,348.2555237
1.042500019,346.466156
1.044166684,348.6933899
1.045833349,348.5433655
1.047500014,349.8526306
1.049166679,348.2952881
1.050833344,349.0355835
1.05250001,347.4911499
1.054166675,349.6326904
1.05583334,347.3346252
1.057500005,346.9762878
1.05916667,349.0372925
1.060833335,348.9963684
1.0625,347.3356628
1.064166665,348.2986755
1.06583333,346.8840027
1.067499995,348.6006775
1.06916666,347.3608704
1.070833325,347.6622925
1.07249999,348.3185425
1.074166775,347.3587952
1.07583344,347.5658264
1.077499986,347.5820007
1.079166651,346.5367126
1.080833316,347.0127258
1.0825001,348.3479309
1.084166765,347.3697205
1.085833311,347.6626587
1.087499976,346.9258423
1.089166641,349.534729
1.090833426,349.7497253
1.092500091,348.8469849
1.094166636,347.2667847
1.095833302,348.110199
1.097499967,347.1547852
1.099166751,348.5663452
1.100833416,346.0044861
1.102500081,347.3961182
1.104166627,348.0369873
1.105833292,348.3825073
1.107500076,347.8806763
1.109166741,349.0809326
1.110833406,349.4020691
1.112499952,348.8058777
1.114166617,347.5892639
1.115833402,348.695343
1.117500067,347.0278931
1.119166732,347.6476746
1.120833278,349.8848877
1.122499943,349.5455933
1.124166727,349.8239136
1.125833392,348.5115356
1.127500057,350.7886047
1.129166722,348.8245544
1.130833268,347.8381958
1.132500052,347.5799255
1.134166718,349.2008972
1.135833383,349.5687866
1.137500048,348.2156677
1.139166594,348.7961731
1.140833378,347.2681885
1.142500043,349.3581238
1.144166708,346.6427002
1.145833373,348.7637634
1.147499919,348.6027527
1.149166703,348.3648071
1.150833368,348.1382141
1.152500033,345.0156555
1.154166698,347.0791321
1.155833364,348.8091736
1.157500029,348.4363708
1.159166694,348.9247131
1.160833359,346.9936218
1.162500024,348.827301
1.164166689,346.5562134
1.165833354,347.5081482
1.167500019,347.6074219
1.169166684,346.8283997
1.170833349,347.9029846
1.172500014,347.4216003
1.174166799,350.3340149
1.175833344,347.679657
1.17750001,349.3041382
1.179166675,348.1030884
1.18083334,349.4728699
1.182500124,347.1681824
1.18416667,348.2176819
1.185833335,347.2574768
1.1875,346.9710693
1.189166665,346.3675232
1.190833449,348.7328796
1.192499995,348.3321838
1.19416666,348.1563721
1.195833325,349.9031067
1.19749999,349.9710999
1.199166775,348.1216125
1.20083344,349.0664978
1.202499986,348.4020691
1.204166651,347.5563354
1.205833316,350.4437866
1.2075001,348.8419495
1.209166765,347.8399963
1.210833311,350.6470642
1.212499976,349.0561523
1.214166641,348.3635254
1.215833426,348.8869934
1.217500091,348.7528076
1.219166636,347.7593079
1.220833302,346.7264404
1.222499967,347.5236511
1.224166751,348.8002625
1.225833416,348.3640442
1.227500081,348.2589417
1.229166627,348.7061462
1.230833292,348.5934753
1.232500076,349.3601074
1.234166741,347.7305603
1.235833406,350.8783264
1.237499952,348.292572
1.239166617,348.8025513
1.240833402,348.8898621
1.242500067,350.6195679
1.244166732,346.9212341
1.245833278,348.8902893
1.247499943,348.890625
1.249166727,349.7483521
1.250833392,348.8499451
1.252500057,348.6875
1.254166722,349.6953125
1.255833268,346.8310242
1.257500052,347.03302
1.259166718,347.7335815
1.260833383,351.1549683
1.262500048,351.0838928
1.264166594,346.4450989
1.265833378,348.5818787
1.267500043,349.418396
1.269166708,348.0336304
1.270833373,348.6277466
1.272499919,347.274353
1.274166703,350.2720642
1.275833368,348.2559204
1.277500033,348.2206116
1.279166698,349.4729919
1.280833364,349.4718323
1.282500029,348.1712341
1.284166694,350.6910095
1.285833359,348.5274353
1.287500024,348.6308899
1.289166689,347.884552
1.290833354,347.3230286
1.292500019,347.9850769
1.294166684,349.3445435
1.295833349,349.715332
1.297500014,347.3774414
1.299166799,348.4683533
1.300833344,348.1611023
1.30250001,349.4233704
1.304166675,348.4684448
1.30583334,348.7202454
1.307500124,350.3586426
1.30916667,348.111084
1.310833335,349.2401428
1.3125,348.173584
1.314166665,348.9394836
1.315833449,350.4517517
1.317499995,350.2889709
1.31916666,348.0548096
1.320833325,349.333252
1.32249999,347.946106
1.324166775,349.9789734
1.32583344,348.449585
1.327499986,348.378418
1.329166651,349.6496582
1.330833316,348.7811584
1.3325001,348.241272
1.334166765,348.2259521
1.335833311,349.4385986
1.337499976,349.6430664
1.339166641,347.9073792
1.340833426,348.0062866
1.342500091,348.4112244
1.344166636,349.4344482
1.345833302,347.9364014
1.347499967,349.920929
1.349166751,348.4182129
1.350833416,347.9499512
1.352500081,349.9725037
1.354166627,348.1278992
1.355833292,348.3249512
1.357500076,349.0203552
1.359166741,348.6568298
1.360833406,348.4668579
1.362499952,349.3048401
1.364166617,346.5366516
1.365833402,347.8959961
1.367500067,347.3719788
1.369166732,348.6141052
1.370833278,348.8165283
1.372499943,348.3319397
1.374166727,349.6411133
1.375833392,350.7417908
1.377500057,348.6048584
1.379166722,348.8688354
1.380833268,350.1071472
1.382500052,349.9911499
1.384166718,348.3573303
1.385833383,350.828064
1.387500048,348.4074707
1.389166594,346.8415527
1.390833378,348.3927612
1.392500043,349.4589539
1.394166708,345.6687622
1.395833373,349.4449158
1.397499919,350.0079346
1.399166703,349.5932617
1.400833368,349.2932739
1.402500033,348.5953064
1.404166698,350.2137451
1.405833364,347.0048218
1.407500029,349.4317017
1.409166694,349.6655273
1.410833359,349.1582642
1.412500024,347.3800354
1.414166689,348.8911133
1.415833354,349.5664063
1.417500019,349.5869446
1.419166684,350.4862366
1.420833349,347.8960266
1.422500014,347.9918518
1.424166799,346.5506287
1.425833344,350.8283081
1.42750001,349.20755
1.429166675,348.6947021
1.43083334,349.6350403
1.432500124,349.0934143
1.43416667,349.9223022
1.435833335,348.4945068
1.4375,349.1611023
1.439166665,347.5039063
1.440833449,350.7331238
1.442499995,351.2670288
1.44416666,350.2818909
1.445833325,351.5472717
1.44749999,349.862793
1.449166775,348.5694275
1.45083344,352.1951294
1.452499986,348.8442993
1.454166651,346.7573547
1.455833316,349.208313
1.4575001,346.6516113
1.459166765,348.6166382
1.460833311,347.938385
1.462499976,349.8964539
1.464166641,349.8123779
1.465833426,348.1479187
1.467500091,348.4846802
1.469166636,347.59552
1.470833302,349.3150635
1.472499967,349.7557678
1.474166751,347.5071106
1.475833416,350.2891541
1.477500081,351.9690552
1.479166627,350.550354
1.480833292,348.6957092
1.482500076,347.8204651
1.484166741,348.4907532
1.485833406,348.3193665
1.487499952,350.6373596
1.489166617,352.1391602
1.490833402,348.1416626
1.492500067,348.3717346
1.494166732,349.6722107
1.495833278,350.1889343
1.497499943,349.658905
1.499166727,349.98172
1.500833392,348.0537415
1.502500057,350.448761
1.504166722,348.9352722
1.505833268,351.2301025
1.507500052,348.1213989
1.509166718,349.729126
1.510833383,348.0925903
1.512500048,349.679718
1.514166594,349.2329102
1.515833378,350.2281189
1.517500043,347.7627869
1.519166708,348.3256836
1.520833373,350.3110657
1.522499919,348.8076477
1.524166703,349.7388916
1.525833368,349.3781433
1.527500033,348.9263916
1.529166698,349.5490112
1.530833364,348.2666931
1.532500029,347.8557739
1.534166694,348.43927
1.535833359,349.9641113
1.537500024,348.5694885
1.539166689,349.0473022
1.540833354,350.6392822
1.542500019,347.8821411
1.544166684,350.4239197
1.545833349,350.0774536
1.547500014,350.043457
1.549166799,349.4277039
1.550833344,351.0916138
1.55250001,348.888092
1.554166675,350.216217
1.55583334,348.3991394
1.557500124,348.6797791
1.55916667,348.6838684
1.560833335,349.7982483
1.5625,349.0943909
1.564166665,350.1850891
1.565833449,348.806488
1.567499995,348.9038086
1.56916666,349.6864624
1.570833325,349.9846802
1.57249999,349.5393372
1.574166775,349.4345703
1.57583344,349.922699
1.577499986,349.355072
1.579166651,348.1390991
1.580833316,349.9740906
1.5825001,349.4710083
1.584166765,348.8634949
1.585833311,349.7658691
1.587499976,349.2344055
1.589166641,349.6080017
1.590833426,347.064209
1.592500091,349.095459
1.594166636,349.2207031
1.595833302,348.6325073
1.597499967,349.305481
1.599166751,348.6638794
1.600833416,348.5016174
1.602500081,346.4077759
1.604166627,348.9956665
1.605833292,348.6585999
1.607500076,349.7096863
1.609166741,348.5191956
1.610833406,348.00354
1.612499952,350.4548645
1.614166617,349.4364014
1.615833402,348.5550232
1.617500067,350.638031
1.619166732,346.7593994
1.620833278,347.086731
1.622499943,349.6958923
1.624166727,349.5589905
1.625833392,349.9944153
1.627500057,349.8233948
1.629166722,350.9356384
1.630833268,347.7799988
1.632500052,350.2314758
1.634166718,348.7420349
1.635833383,349.382019
1.637500048,349.5153809
1.639166594,348.6368713
1.640833378,348.3223267
1.642500043,347.8418274
1.644166708,347.2290649
1.645833373,347.0102234
1.647499919,350.4651489
1.649166703,349.8198853
1.650833368,349.8283997
1.652500033,349.2435303
1.654166698,349.8629761
1.655833364,349.756134
1.657500029,348.2059326
1.659166694,349.8377686
1.660833359,350.5115051
1.662500024,347.5881348
1.664166689,350.8355408
1.665833354,349.1894226
1.667500019,349.5466309
1.669166684,349.1872253
1.670833349,347.5004883
1.672500014,349.4395142
1.674166799,349.6355286
1.675833344,350.013916
1.67750001,350.5984497
1.679166675,349.6392212
1.68083334,348.4621582
1.682500124,348.8652649
1.68416667,349.9628906
1.685833335,348.4088745
1.6875,347.5535889
1.689166665,348.5119629
1.690833449,348.3130188
1.692499995,348.540863
1.69416666,350.6152649
1.695833325,351.0120239
1.69749999,350.9432068
1.699166775,347.6763306
1.70083344,348.4565735
1.702499986,348.6656189
1.704166651,347.8931274
1.705833316,349.7431335
1.7075001,350.3922729
1.709166765,350.8443604
1.710833311,349.3901672
1.712499976,350.1865845
1.714166641,349.8703613
1.715833426,349.2661438
1.717500091,348.2337646
1.719166636,348.8398132
1.720833302,349.4620972
1.722499967,349.6555176
1.724166751,350.5024109
1.725833416,348.6740417
1.727500081,349.0383606
1.729166627,348.9306641
1.730833292,349.2749329
1.732500076,348.4219666
1.734166741,349.102356
1.735833406,348.8765564
1.737499952,350.0458374
1.739166617,349.3172302
1.740833402,348.6893005
1.742500067,349.614563
1.744166732,347.0176086
1.745833278,349.2687073
1.747499943,350.0979309
1.749166727,349.4034119
1.750833392,349.3852539
1.752500057,348.9171448
1.754166722,348.7731934
1.755833268,349.9288025
1.757500052,350.1490479
1.759166718,347.3718262
1.760833383,347.9432678
1.762500048,347.3712158
1.764166594,350.466217
1.765833378,350.1337585
1.767500043,350.5662842
1.769166708,350.2098083
1.770833373,349.8995056
1.772499919,348.8713379
1.774166703,349.1557617
1.775833368,349.7958679
1.777500033,350.2642517
1.779166698,349.587616
1.780833364,348.2896729
1.782500029,351.8147583
1.784166694,350.6939697
1.785833359,349.4966736
1.787500024,350.7710876
1.789166689,349.6342773
1.790833354,348.8506775
1.792500019,349.969696
1.794166684,350.0032043
1.795833349,351.1852112
1.797500014,348.5619202
1.799166799,348.5761108
1.800833344,348.628479
1.80250001,350.1849976
1.804166675,346.9489441
1.80583334,349.0325928
1.807500124,348.9567261
1.80916667,347.6586914
1.810833335,350.1547852
1.8125,349.4624634
1.814166665,349.2997742
1.815833449,349.6378174
1.817499995,349.8864441
1.81916666,349.0553589
1.820833325,349.0990601
1.82249999,350.3022766
1.824166775,348.4156494
1.82583344,348.3954773
1.827499986,348.4950256
1.829166651,348.2705383
1.830833316,350.727478
1.8325001,349.6953735
1.834166765,349.3893127
1.835833311,349.1292419
1.837499976,348.9115906
1.839166641,349.7042847
1.840833426,350.023468
1.842500091,348.8943787
1.844166636,348.5140381
1.845833302,349.6349487
1.847499967,349.292572
1.849166751,349.7444153
1.850833416,349.1460876
1.852500081,350.3529053
1.854166627,350.7142944
1.855833292,351.286377
1.857500076,350.6288452
1.859166741,347.5824585
1.860833406,349.0717163
1.862499952,349.8237305
1.864166617,347.97229
1.865833402,348.2529907
1.867500067,348.5428467
1.869166732,348.5066833
1.870833278,350.1452332
1.872499943,347.6477661
1.874166727,349.492981
1.875833392,350.2302551
1.877500057,348.5065918
1.879166722,348.9293823
1.880833268,349.6488647
1.882500052,349.8696289
1.884166718,348.350708
1.885833383,346.56604
1.887500048,349.7018738
1.889166594,349.8526917
1.890833378,349.801178
1.892500043,350.2456665
1.894166708,348.4339905
1.895833373,348.4457397
1.897499919,348.5584412
1.899166703,349.0609436
1.900833368,350.1230469
1.902500033,351.2479553
1.904166698,349.5059204
1.905833364,348.2592163
1.907500029,348.2371521
1.909166694,348.2931824
1.910833359,348.2526245
1.912500024,350.4182434
1.914166689,350.9729919
1.915833354,349.2525635
1.917500019,350.9030457
1.919166684,350.1795349
1.920833349,349.6826782
1.922500014,349.4454346
1.924166799,350.8971558
1.925833344,348.7752075
1.92750001,351.5577698
1.929166675,349.8518677
1.93083334,350.8551636
1.932500124,348.1985779
1.93416667,349.0327148
1.935833335,349.2349548
1.9375,348.4738464
1.939166665,349.0167236
1.940833449,350.3868408
1.942499995,350.5696411
1.94416666,349.0083008
1.945833325,349.3626404
1.94749999,349.3564148
1.949166775,348.7805176
1.95083344,349.9254456
1.952499986,348.6917725
1.954166651,349.3868408
