2a,
Time (min),Intensity (a.u.)
3.420833349,155.4855499
3.429166555,155.9756622
3.4375,155.6179962
3.445833445,155.446701
3.454166651,155.7509308
3.462500095,155.9439545
3.470833302,156.6583557
3.479166746,155.7702789
3.487499952,156.5705566
3.495833397,156.0379028
3.504166603,156.2443695
3.512500048,155.9279633
3.520833254,155.8752594
3.529166698,155.5953217
3.537499905,155.623703
3.545833349,155.1087952
3.554166555,155.7643585
3.5625,155.9094086
3.570833445,155.3351898
3.579166651,155.7402649
3.587500095,156.0286407
3.595833302,155.373764
3.604166746,155.6922607
3.612499952,155.8624878
3.620833397,155.6190796
3.629166603,155.4103241
3.637500048,155.8693542
3.645833254,155.9026031
3.654166698,155.3838196
3.662499905,156.125061
3.670833349,156.3111572
3.679166555,155.81427
3.6875,155.7074738
3.695833445,155.6727905
3.704166651,155.5368195
3.712500095,155.8889771
3.720833302,155.5391388
3.729166746,155.6715698
3.737499952,155.6029358
3.745833397,155.4799652
3.754166603,155.5648193
3.762500048,155.3092041
3.770833254,155.1409454
3.779166698,155.5667419
3.787499905,155.6446991
3.795833349,155.5163116
3.804166555,155.9586945
3.8125,155.6963959
3.820833445,155.4346008
3.829166651,156.0923462
3.837500095,155.8534546
3.845833302,155.8961334
3.854166746,156.0946198
3.862499952,155.9382324
3.870833397,155.7832489
3.879166603,156.0147858
3.887500048,156.0304108
3.895833254,155.5064087
3.904166698,156.1096344
3.912499905,156.0375977
3.920833349,155.705719
3.929166555,155.8043213
3.9375,155.614624
3.945833445,155.9074707
3.954166651,155.9943085
3.962500095,155.8145599
3.970833302,155.7453918
3.979166746,155.7149353
3.987499952,155.9125061
3.995833397,155.7120667
4.004166603,155.9333344
4.012499809,155.8053589
4.020833492,155.6608276
4.029166698,155.4080658
4.037499905,155.7455139
4.045833111,155.5227051
4.054166794,155.7936554
4.0625,155.9177399
4.070833206,156.792511
4.079166889,155.9224548
4.087500095,155.4482117
4.095833302,155.9486694
4.104166508,155.9763489
4.112500191,155.3764801
4.120833397,155.6562653
4.129166603,155.9062042
4.137499809,155.6469421
4.145833492,155.5079956
4.154166698,156.4420471
4.162499905,155.7259369
4.170833111,156.0474701
4.179166794,155.4160614
4.1875,155.6033783
4.195833206,155.8582611
4.204166889,155.7144318
4.212500095,155.3981628
4.220833302,155.594986
4.229166508,155.8635254
4.237500191,156.3656921
4.245833397,156.1092072
4.254166603,155.9127502
4.262499809,155.9356079
4.270833492,155.7214813
4.279166698,155.5588226
4.287499905,155.5450287
4.295833111,155.9376068
4.304166794,156.095932
4.3125,155.6798096
4.320833206,155.4013977
4.329166889,155.5643005
4.337500095,156.0886688
4.345833302,155.8043671
4.354166508,155.7649384
4.362500191,155.7160797
4.370833397,155.9802399
4.379166603,156.1185608
4.387499809,156.3233337
4.395833492,155.8993225
4.404166698,155.9964752
4.412499905,155.8253784
4.420833111,156.0592804
4.429166794,156.1003723
4.4375,156.0203705
4.445833206,155.7813721
4.454166889,155.9465332
4.462500095,155.8042145
4.470833302,155.6022186
4.479166508,155.7380371
4.487500191,155.40448
4.495833397,156.7707214
4.504166603,155.9170532
4.512499809,155.4253845
4.520833492,155.6326141
4.529166698,155.9362335
4.537499905,156.0479584
4.545833111,156.1720123
4.554166794,155.699646
4.5625,156.0136719
4.570833206,155.6947327
4.579166889,156.0736389
4.587500095,155.9728851
4.595833302,155.7104645
4.604166508,155.5661469
4.612500191,155.6288147
4.620833397,155.6221924
4.629166603,155.713089
4.637499809,155.8552551
4.645833492,156.038681
4.654166698,155.4389343
4.662499905,155.9288025
4.670833111,155.7531128
4.679166794,155.5449829
4.6875,155.5484467
4.695833206,155.9583893
4.704166889,155.817215
4.712500095,156.0131531
4.720833302,155.9655762
4.729166508,156.0002136
4.737500191,155.6003723
4.745833397,155.7123413
4.754166603,156.1653137
4.762499809,155.8722382
4.770833492,156.0265961
4.779166698,155.7053528
4.787499905,155.5706787
4.795833111,155.9579468
4.804166794,155.8697357
4.8125,156.196701
4.820833206,155.5342255
4.829166889,155.9541473
4.837500095,155.9438171
4.845833302,155.9202118
4.854166508,156.1877441
4.862500191,155.6434937
4.870833397,155.9396667
4.879166603,155.7924347
4.887499809,155.50354
4.895833492,155.3302155
4.904166698,156.1019897
4.912499905,156.0306396
4.920833111,155.6525879
4.929166794,156.4267883
4.9375,156.2040863
4.945833206,155.628952
4.954166889,155.8021698
4.962500095,155.3247833
4.970833302,156.0045319
4.979166508,156.6481781
4.987500191,158.767746
4.995833397,158.2131195
5.004166603,158.524231
5.012499809,158.055603
5.020833492,157.9949341
5.029166698,158.2939606
5.037499905,158.3079834
5.045833111,158.8783264
5.054166794,132.2069397
5.0625,146.8831024
5.070833206,95.18260193
5.079166889,73.94166565
5.087500095,116.9759903
5.095833302,154.9501495
5.104166508,155.1432648
5.112500191,155.0711212
5.120833397,155.09198
5.129166603,154.540863
5.137499809,154.6193237
5.145833492,154.7854462
5.154166698,154.7503815
5.162499905,154.4255371
5.170833111,154.3437805
5.179166794,154.1959381
5.1875,154.763504
5.195833206,153.9684753
5.204166889,154.1401672
5.212500095,153.9854126
5.220833302,153.7623901
