1,,2,,3,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.)
182.097168,18.23157501,182.1305084,14.92371559,182.1638336,17.05054283
182.2171783,18.02853394,182.2505035,14.77053547,182.284668,17.50992775
182.3396606,18.00458717,182.3730011,14.9112196,182.4063263,17.06140709
182.4621735,18.09913826,182.4955139,15.36264706,182.5288391,16.84454727
182.5821686,17.90177727,182.6163483,14.98654079,182.6496735,17.10383797
182.7029877,18.18462181,182.7363281,15.22757435,182.7705078,17.060009
182.8255005,18.25137711,182.8588409,15.1545496,182.8921661,17.30778694
182.9455109,17.91996193,182.9788361,15.07921124,183.0121765,17.15787888
183.0654907,18.11266136,183.0996704,15.06814575,183.1330109,17.72820473
183.1880035,18.23612785,183.221344,14.59373093,183.2546692,16.85198593
183.3080139,18.51109695,183.3421936,14.99392509,183.3755035,17.35201073
183.4288483,18.23288727,183.4621735,14.74864197,183.4955292,17.11982155
183.5513458,18.27717209,183.5846863,15.14620304,183.6180115,17.08665848
183.6713562,17.91358757,183.7055206,15.37396526,183.7388458,17.32508469
183.7921906,18.49692726,183.826355,15.33355331,183.8596802,17.38967705
183.9155273,18.42593765,183.9488678,14.72562599,183.982193,17.2586441
184.0355072,17.89081764,184.0688477,15.04653931,184.1030273,17.13233185
184.15802,18.08787155,184.1913605,15.28689861,184.2246857,17.1925106
184.2788544,17.95684433,184.3121948,15.10423946,184.34552,17.11657715
184.3988647,18.55532646,184.4321899,15.10577679,184.4663544,16.74003029
184.521347,18.23055649,184.5546875,15.04385757,184.588028,17.23429871
184.6413574,18.47035027,184.6755219,15.18792248,184.708847,17.24272919
184.7622223,17.87770081,184.7955627,15.556674,184.8288879,17.15265846
184.8847351,18.44826508,184.9180603,15.06836128,184.9514008,17.41413307
185.0047302,18.75369644,185.0380707,14.94415188,185.0722351,17.17256927
185.1272278,17.91986275,185.1605682,15.35987282,185.1938934,17.28464317
185.2472382,18.5169487,185.2814026,15.11156082,185.3147278,17.14431763
185.3680725,17.89687538,185.4013977,15.21920776,185.4347382,17.57393265
185.4880676,18.18938065,185.5214081,15.54590797,185.5547333,17.0404892
185.6080627,17.8979702,185.6413879,15.02536488,185.6747284,17.34400368
185.7280579,18.64707375,185.7613983,15.20891762,185.7947235,17.35147667
185.8480682,18.30391312,185.8822327,15.41707325,185.9155579,17.36390877
185.9689026,18.20879173,186.0022278,15.24888325,186.0363922,17.63674736
186.0897522,17.92156029,186.1239166,15.06955624,186.1572418,17.62671471
186.2105865,18.31725502,186.2439117,15.1794014,186.2772522,17.1691246
186.3330841,18.69582748,186.3664246,15.50298214,186.3997498,17.28598404
186.4555817,18.15788841,186.4889221,15.0617609,186.5222473,17.28443336
186.575592,18.37035561,186.6097565,14.98890686,186.6430817,17.1141777
186.6964264,18.24855042,186.7298126,15.345191,186.7631531,17.49441338
186.8164673,18.05484581,186.8498077,15.22412777,186.8831635,17.21915054
186.9364777,18.23905945,186.9706421,14.99717236,187.0039673,17.35937691
187.0589905,18.21253586,187.0923157,15.28220272,187.1256561,17.72974396
187.1789703,17.87836075,187.21315,15.14318466,187.2473297,17.24434662
187.3006439,18.57052994,187.3348083,15.62026596,187.368988,17.34294891
187.4223175,18.24641228,187.4564819,15.43935013,187.4906769,17.61903954
187.5439758,18.39013672,187.5781708,15.33292007,187.6115112,17.61616707
187.6673126,18.50263214,187.7014923,15.56193542,187.7348328,17.27023888
187.7906799,18.40855789,187.8247986,15.51144695,187.8589783,17.35993385
187.9123077,18.54362488,187.9464874,15.34281254,187.9798126,17.51055145
188.0356598,18.29542542,188.069809,15.45089149,188.1039734,17.31711388
188.1573029,18.38127327,188.1914673,15.13970947,188.2256622,17.47661018
188.2789764,18.37528801,188.3131714,15.60979176,188.3473206,17.46258736
188.4006653,18.54454422,188.4348145,15.04679489,188.4681702,17.46099854
188.5239716,18.29091835,188.5573425,15.17000484,188.5914764,17.59532738
188.6473083,18.7601757,188.6806641,15.59996128,188.7148132,17.35162544
188.7698059,18.56873703,188.8039703,15.29339981,188.8373108,17.32860756
188.893158,18.49556541,188.9264984,15.15708733,188.9606628,17.67041588
189.0164642,18.84589386,189.0498047,14.89845848,189.0839844,17.42105293
189.1398163,18.13767815,189.1731567,15.47756577,189.2073059,17.56345749
189.2614746,18.5719223,189.2948456,15.12022495,189.3289642,17.70949936
189.3839874,18.58479881,189.4173279,14.97328186,189.4514771,17.48100281
189.504837,18.54966545,189.5389862,15.66897488,189.5723267,17.37943649
189.6281433,18.9514904,189.6614685,15.50824165,189.6956329,16.97968864
189.7506561,18.55775452,189.7848358,15.36944962,189.8181458,17.28476906
189.8739777,19.02071571,189.9073334,15.1646843,189.9414673,17.57831573
190.0066681,18.44502068,190.0408325,15.20576763,190.0741577,17.5796051
190.1299744,18.44503593,190.1633301,15.47822094,190.1974792,17.64619637
190.250824,18.52053452,190.2849731,15.54085445,190.3191376,17.62325287
190.3724823,18.73935127,190.4066467,15.14533043,190.4399719,17.43823624
190.4958344,18.61471367,190.5299835,15.61289215,190.563324,17.41252899
190.6191711,18.23993874,190.6524811,15.32381821,190.6858368,17.20162582
190.739151,18.45786476,190.7724762,15.68765354,190.8066406,17.3322506
190.8616486,18.44383621,190.894989,15.49358368,190.9291534,17.5906353
190.9841614,18.83921432,191.0183258,15.76662827,191.051651,17.51662254
191.1049805,18.69762993,191.1391449,15.52999878,191.1725006,17.73047447
191.2275085,18.34636497,191.2608337,15.66851711,191.2949982,17.71039963
191.3500061,18.68125153,191.3833313,15.59907436,191.4174957,17.59135628
191.4724884,18.70534515,191.5058289,15.29701519,191.5391541,17.68089294
191.5924988,18.82704163,191.6266632,15.22757244,191.6599884,17.50551033
191.7133331,18.54011726,191.7474976,15.49086857,191.7808228,17.82388496
191.8358459,18.82638931,191.8691711,15.37048626,191.9025116,17.87298012
191.9583282,18.64471626,191.9916687,15.45017052,192.0249939,17.40185165
192.0800018,18.63462448,192.113327,14.89186287,192.1466675,17.50537682
192.1999969,18.50927734,192.2333374,15.31188869,192.2666626,17.4380703
192.3224945,18.89361572,192.3558197,15.19665051,192.3899994,17.51953888
192.4450073,18.68353271,192.4783325,15.216856,192.511673,17.75350952
192.5674896,18.83884811,192.6008301,15.4833498,192.6341705,17.85374832
192.6875,18.48919678,192.7216644,15.27881145,192.7549896,17.81313133
192.8091583,18.84863853,192.8424988,15.35258484,192.875824,17.64464569
192.9316711,18.70961952,192.9650116,15.4037447,192.9983368,17.5483017
193.0541687,18.58974838,193.0874939,15.29330063,193.1208344,17.40944862
193.1741638,18.70093727,193.2075043,15.51101971,193.2416687,17.8170414
193.2966614,18.55435371,193.3300018,15.22314262,193.363327,17.87896538
193.4166718,18.61155701,193.4500122,15.510993,193.4833374,17.37446022
193.5366669,18.97596359,193.5700073,15.23839664,193.6033325,18.12242508
193.6591644,18.74373436,193.6925201,15.4750452,193.7258453,17.40771294
193.7816925,18.34823799,193.8150177,15.60824013,193.8483582,17.75606728
193.9041901,18.62475395,193.9375153,15.27647495,193.9708557,17.46875191
194.0266876,18.64670944,194.0600281,15.27597523,194.0933533,17.62899208
194.1491852,18.82263184,194.1825256,14.98960209,194.2158508,17.57264519
194.2716827,19.01998138,194.3050079,15.38359261,194.3383484,17.66497612
194.3916779,18.63920784,194.4250183,15.19011879,194.4583435,17.68434525
194.5116882,19.06923676,194.5450134,15.58590698,194.5783539,17.47097778
194.6316833,18.38965416,194.6658478,15.25408077,194.6991882,18.00055695
194.7525177,18.65556145,194.7858582,15.48484325,194.8191833,17.5558033
194.8725281,18.88494682,194.9058533,15.65401649,194.9400177,17.8289566
194.9950256,18.94036293,195.0283966,15.31304932,195.0617371,17.51725006
195.1150513,18.89757919,195.149231,15.28108883,195.1833954,17.8920784
195.2367401,18.60192871,195.2709045,15.57538033,195.3042297,17.77065468
195.3575745,18.95526505,195.3917389,15.28446102,195.4250641,17.73888588
195.4784088,18.86144066,195.511734,15.70375633,195.5450745,17.37989044
195.6008911,18.78651428,195.6342316,15.56771088,195.6675568,17.85627747
195.7209015,18.7603054,195.7542267,15.31988335,195.7883911,17.65879631
195.843399,19.11277771,195.8767242,15.8281517,195.9100647,17.84083176
195.9633942,19.10300636,195.9967346,15.51751518,196.0300598,17.709692
196.0834045,18.69490814,196.1167297,15.44787312,196.1500702,17.77363777
196.2058868,18.71024132,196.2392578,15.64824009,196.2725983,17.98494148
196.3259125,18.99071121,196.3592377,15.38193989,196.3934174,17.4084053
196.4484253,19.2096653,196.4817505,15.20953941,196.5150909,17.55964851
196.5709076,18.97137642,196.604248,15.32260513,196.6375885,17.70354843
196.690918,18.84088898,196.7242584,15.72160435,196.7584076,17.79916382
196.8134155,19.06950951,196.8467407,15.48329353,196.8800812,17.757967
196.9334106,18.83059692,196.9675751,15.39803505,197.0009766,18.20928001
197.0559692,19.1178627,197.0893097,15.17939281,197.1226349,18.26473045
197.1776733,18.79495811,197.2109833,15.55047226,197.2443237,17.45786095
197.3001404,18.9916954,197.3334808,15.50296211,197.366806,18.08082962
197.4201508,19.10835648,197.4543152,15.32765102,197.4876556,17.97518539
197.5434723,19.12346649,197.5776672,15.44229698,197.6109924,17.78393173
197.6668091,18.76724243,197.7009735,15.13546944,197.7351685,17.70727348
197.7893066,18.73041916,197.8226776,15.70295525,197.8568268,17.73071289
197.9126587,18.89917946,197.9468079,15.55546093,197.9801636,18.13768387
198.034317,18.87669754,198.0684662,15.48526001,198.1018066,17.54025078
198.1559753,19.16480637,198.1901703,15.40280724,198.2243347,17.87500191
198.2784882,18.87200165,198.3118134,15.16120625,198.3459778,17.6924305
198.4018097,18.74563789,198.4351654,15.40877533,198.4693146,17.88934517
198.5251617,18.85011864,198.5585022,15.73231602,198.5926666,18.20273209
198.6459961,18.87131882,198.6801605,15.40100098,198.7143097,18.36203575
198.7676544,19.04773521,198.8018036,15.30432034,198.8359833,18.14852524
198.8893433,18.79344749,198.9234924,15.58384991,198.9568176,17.73937798
199.0126648,19.2175045,199.046814,15.40210533,199.0801544,17.5641098
199.1359863,18.9787159,199.1693268,15.64648342,199.203476,17.85381889
199.2593079,19.13693619,199.2926636,15.61155891,199.3268127,17.68459511
199.3826599,19.18305016,199.4159851,15.31985569,199.4501648,18.05273247
199.5043182,18.84454536,199.5376587,16.04836845,199.5718079,18.01395035
199.6251678,19.5847683,199.659317,15.58198547,199.6926575,17.93977928
199.7484894,18.90904236,199.7818298,15.21834469,199.815979,18.14297104
199.8693237,18.86577797,199.9034882,15.27679062,199.9368134,17.69563866
199.992691,18.91623306,200.0268097,15.40667248,200.0601654,17.54988289
200.1159821,18.95021057,200.1493378,15.80342102,200.1834869,17.92681122
200.2393341,19.23099899,200.272644,15.83833599,200.306839,17.75213051
200.3601379,19.01452446,200.3943176,15.17741299,200.4276733,17.88859749
200.4809723,18.86380959,200.5151672,15.74203396,200.5493164,18.12778664
200.6026764,19.18605804,200.6368103,15.4989996,200.670166,18.02684021
200.7259827,18.9408226,200.7593079,15.53590965,200.7934723,18.09345436
200.8484802,19.07123375,200.8818207,15.4252491,200.9151764,18.08286476
200.9709778,19.16703415,201.0043182,15.91864586,201.0376587,17.73907471
201.0910034,18.98061562,201.1251526,15.40842152,201.1584778,17.56777954
201.2143402,19.17160034,201.2476349,15.4090929,201.2809753,18.04395485
201.3343201,19.26237297,201.3676605,15.87981319,201.4018402,18.02252197
201.4568329,18.87928772,201.4901733,15.86000061,201.5234985,17.70518684
201.5793304,19.39767456,201.6126556,15.65359688,201.6459961,18.02263641
201.6993256,18.74099922,201.73349,15.78432846,201.7668304,17.98372841
201.8218231,19.08091736,201.8551636,15.80828762,201.8884888,18.19990921
201.9443359,19.22364998,201.9776764,15.76947975,202.0110016,17.96170998
202.0668335,18.99889565,202.1001587,15.40233803,202.1334991,18.15005112
202.1868286,19.44361877,202.2201691,15.44176579,202.2534943,18.10564041
202.306839,19.28706741,202.3401642,15.91606808,202.3743286,18.20235634
202.4293365,18.92139626,202.4626617,15.03237057,202.4960022,18.21761131
202.5518341,19.20982552,202.5851746,15.56535721,202.6184998,18.1550808
202.6718292,18.71977425,202.7060089,15.38339996,202.7393341,17.74926376
202.7926636,19.10804939,202.8259888,15.35800838,202.8601685,17.65421295
202.9151764,19.215662,202.9485016,16.0591011,202.982666,17.90052986
203.0359955,19.23857498,203.0693359,15.83482838,203.1035004,17.79543304
203.1568298,19.30529785,203.1901703,15.46956062,203.2234955,18.29473305
203.2793274,19.36578751,203.3126678,15.97355652,203.345993,17.94952583
203.3993378,19.18200684,203.432663,15.53820419,203.4668274,18.14862442
203.5218201,19.2515831,203.5551605,15.52957439,203.5884857,17.7850914
203.6435089,19.126791,203.6768341,15.63115597,203.7101746,18.24547005
203.7651672,19.0827179,203.7985077,15.82113457,203.8318329,17.88667107
203.8876648,19.02487564,203.92099,15.79467583,203.9543304,17.70625687
204.0101776,19.12361717,204.0435028,15.50354958,204.0768585,18.09465408
204.130188,19.10300636,204.1635284,15.70061398,204.1976929,17.76393509
204.2526855,19.02293205,204.286026,15.27324867,204.3193512,17.46974564
204.3726959,19.42804337,204.4068451,15.79373932,204.4401855,18.08847809
204.493515,19.54444885,204.5268555,15.26276016,204.5610199,18.24900055
204.6160126,19.15532303,204.649353,15.6616888,204.6826782,18.29037285
204.7360229,18.98061752,204.7693481,15.81665325,204.8026886,18.23236084
204.8568573,18.99692345,204.8901825,15.35497093,204.9235229,18.17243576
204.9768524,19.69108963,205.0101929,15.84310055,205.0435181,18.44216728
205.0968628,19.18367195,205.1310272,15.6628828,205.1643524,18.26059532
205.2176971,19.05980492,205.2510529,15.53906536,205.2843933,18.24193954
205.3402405,19.29180717,205.3735657,15.76277637,205.4069061,18.48994827
205.4602203,19.32133675,205.4944,15.5340271,205.5277405,18.23649788
205.5810547,19.28277969,205.6143951,15.48744011,205.6485748,18.67644119
205.701889,18.96782112,205.7352142,15.63843346,205.7693939,18.22830963
205.8244019,19.19084549,205.8577271,15.42248917,205.8918915,17.93816376
205.9452362,19.22949028,205.9785614,15.25419617,206.0127258,18.01509094
206.0677185,19.56114769,206.101059,15.65519142,206.1343842,17.79357147
206.1877289,19.31434631,206.2210541,15.56366253,206.2543945,18.16009712
206.307724,19.63371658,206.3410645,15.68090534,206.3752289,18.25842667
206.4302216,19.43449974,206.463562,15.89045525,206.4977264,18.0427227
206.5510559,19.27170944,206.5844269,15.46646786,206.6177521,18.20681953
206.673584,19.38986588,206.7069244,15.81178951,206.7402496,18.0868187
206.7935944,19.59737778,206.8277435,15.84549809,206.861084,18.03097153
206.9144135,19.15132332,206.9477539,15.54591656,206.9819183,18.25106049
207.0352478,19.52202225,207.0686493,15.76937962,207.1027527,17.97185898
207.1560822,19.06885529,207.1894226,15.84724903,207.223587,17.59103966
207.2786407,19.12538719,207.3119812,15.86991692,207.3453064,18.50112724
207.4003143,19.37237549,207.4336395,15.45029163,207.4669952,18.24432373
207.5203247,19.34323311,207.5536499,15.68767452,207.5878143,17.81088257
207.642807,19.26678467,207.6761322,15.6500206,207.7103119,18.09114075
207.7636414,19.1199131,207.797821,16.17368698,207.8319855,17.91529846
207.8853149,19.47705841,207.9194946,15.70479202,207.9536438,18.04462051
208.0070038,19.35626221,208.041153,15.68924427,208.0753021,18.21591187
208.1294861,19.2322731,208.1628113,15.7472477,208.1970062,18.3263607
208.2528381,19.65830994,208.2861481,15.80573845,208.3203125,18.38508797
208.3761444,19.09582138,208.4095001,16.09734154,208.4436493,18.01965332
208.4970093,19.17146111,208.5311584,15.91980076,208.5653229,18.16961861
208.6194916,19.27991104,208.652832,16.0102005,208.6869965,18.23110771
208.7428131,19.3079834,208.7761383,16.00873375,208.810318,18.10009384
208.8661499,19.44960594,208.8994904,15.56255531,208.9336395,18.27459335
208.9869995,19.54313087,209.0211487,15.63581848,209.0553131,18.23526192
209.1086426,19.37624741,209.1428375,15.63301849,209.1761322,18.23966408
209.2319946,19.22820663,209.2661591,16.05485344,209.2994995,17.81113815
209.3553009,19.50734901,209.3886414,15.59398556,209.422821,17.80971718
209.4761658,19.47993279,209.5103149,15.78073597,209.5444946,18.20585823
209.5978241,18.77074432,209.6319885,15.49637985,209.666153,18.50429726
209.7194977,19.35016632,209.7536469,15.56930637,209.786972,18.12403679
209.842804,19.41970634,209.8761444,15.64328194,209.9103241,18.52394867
209.9661407,19.46421051,209.9994965,15.61504841,210.0336456,18.23407173
210.0895081,19.74709892,210.122818,15.66322327,210.1569977,18.27921867
210.2103119,19.70783043,210.2444916,15.92385387,210.2778168,18.2721138
210.3319855,19.85577202,210.3653107,16.04554558,210.3986511,18.33155441
210.4544983,19.79808235,210.4878082,15.60384083,210.5219727,18.3477211
210.5769958,19.33518791,210.6111603,15.6540699,210.6445007,18.70748138
210.6986542,19.37911224,210.7319946,15.83992481,210.7661438,18.53912544
210.8211365,19.40710258,210.8553009,15.92457867,210.8886414,18.57030106
210.9445038,19.47224045,210.978653,15.71959972,211.0119934,18.42287636
211.0678101,19.52977371,211.1011658,15.71014118,211.1353302,18.40667534
211.1911469,19.9546833,211.2245026,15.88293934,211.2578125,18.26108742
211.311142,19.61730766,211.3453064,15.93784618,211.3786469,18.21051979
211.4336395,19.52032852,211.4669952,15.85714912,211.5011444,18.25598907
211.5561523,19.85287285,211.5895081,15.95129585,211.6236725,17.88453484
211.6786499,19.61341858,211.7128296,15.18637276,211.7461548,18.32733536
211.802002,19.77637291,211.8353424,15.77930737,211.8686676,18.48978996
211.9244995,19.29790497,211.9578247,15.8721447,211.9911652,18.02931786
212.0470123,19.33842468,212.0803375,15.94946384,212.113678,18.27276802
212.1669922,19.53085136,212.2011719,15.8461628,212.2345123,18.65278816
212.2878265,19.72431183,212.3220062,15.56929398,212.3553314,18.50160027
212.4086609,19.64891052,212.4419861,15.88363171,212.4753265,18.6264019
212.528656,19.39189529,212.5619965,15.89984989,212.5953217,18.16674805
212.6486664,19.58653259,212.6819916,15.89413548,212.715332,18.1693058
212.7686615,19.75787735,212.802002,16.01396561,212.8361664,17.92544174
212.8911591,19.54110909,212.9244995,15.9836874,212.9578247,18.39443398
213.0136719,19.74190521,213.0470123,15.89042664,213.0803375,18.67375374
213.1336517,19.56456757,213.1678314,16.10975075,213.2011719,18.48893547
213.2544861,19.73042679,213.2878265,16.04171562,213.3220062,18.41915703
213.3769989,19.56748009,213.4104004,15.97882462,213.4436646,18.25112152
213.4970093,19.21236992,213.5311737,15.51505089,213.5644989,18.30563354
213.6203308,19.16385841,213.653656,16.06821632,213.6869965,18.56755829
213.7403259,20.04610634,213.7744904,15.80110741,213.8078308,17.99826813
213.8628235,19.34979248,213.8961639,16.05807686,213.9294891,18.57546043
213.9828339,19.68968582,214.0161591,15.58482933,214.0494995,18.4777813
214.102829,19.56028557,214.1361694,15.83299065,214.1703644,18.61083984
214.2253265,19.67159081,214.2586517,15.72609711,214.2920227,18.40817833
214.3453674,19.64847946,214.3795319,16.25277901,214.4128571,18.69684601
214.4662018,19.84256935,214.499527,15.79279423,214.5328674,18.48721313
214.5886841,19.75071716,214.6220245,16.28318214,214.6553497,18.3776207
214.7105103,19.61750221,214.7438507,16.91723442,214.7771759,18.30541801
214.8330231,19.71491241,214.8663635,15.99662971,214.8996887,18.40557861
214.9530334,19.94267273,214.9863586,15.73796749,215.0196991,18.55975342
215.0730133,19.52539253,215.1063538,15.67318439,215.139679,18.15232086
215.1930237,20.00194931,215.2271881,16.09472466,215.2605133,18.6753521
215.313858,19.49285889,215.3471832,15.89634609,215.3813477,18.57009125
215.4346771,19.62785721,215.4680176,15.84563446,215.502182,18.09303093
215.5571899,19.20303154,215.5905609,15.67048359,215.6238861,18.48354912
215.6772308,19.33442497,215.7113953,15.67090511,215.7447205,18.55236244
215.7980652,19.11643219,215.8313904,16.1137104,215.8655548,18.59587479
215.9205627,19.32755661,215.9538879,16.3861351,215.9872284,18.51795578
216.0405579,19.68431664,216.0747223,16.27479935,216.1080627,18.30181313
216.1613922,19.25943947,216.1947327,15.53612518,216.2288971,18.47828674
216.283905,19.1648159,216.3172302,16.06777,216.3505707,18.6040287
216.4038849,19.41682816,216.4372253,16.04614258,216.4705505,18.59980583
216.5238953,19.97581291,216.5572205,15.95586586,216.5905609,18.59691048
216.6464081,19.78731537,216.6797333,16.36658287,216.7130737,18.67911911
216.7663879,20.04333878,216.8005676,15.90771008,216.8339081,18.27663612
216.8872528,19.09923553,216.9214172,15.75513172,216.9547577,18.70273399
217.0105743,19.83813477,217.0439148,15.93847179,217.07724,18.27396202
217.1305847,19.58921623,217.1639099,15.83576012,217.1980743,18.38100433
217.2530823,19.84801865,217.2864075,16.00607491,217.3205872,18.65692329
217.3739166,19.76436996,217.4072418,15.66584396,217.4414215,18.59721184
217.4947357,19.79734039,217.5281372,16.21637917,217.5623016,18.73048973
217.6173248,19.61780548,217.65065,15.91343021,217.6839905,18.6483078
217.7389832,20.14619064,217.7723083,15.90321255,217.8056488,18.86699867
217.8589783,19.83325386,217.8931427,16.20299911,217.9264832,18.71722603
217.9823456,19.63244057,218.0156403,15.88968563,218.0498047,18.3557148
218.1056519,19.60525131,218.1398315,16.02428246,218.1731415,18.58293724
218.2289734,19.70461845,218.2631531,16.29361153,218.2964783,18.11841774
218.3523254,19.92982483,218.3864746,15.89120007,218.420639,19.02334595
218.4739685,19.47270775,218.5081329,15.74692726,218.5423279,18.34059525
218.5956421,20.3564949,218.629837,15.70703316,218.663147,18.45025253
218.7189789,19.59081078,218.7531433,16.04973221,218.7864685,18.61382294
218.8423309,19.71957207,218.8764801,16.35667038,218.9106598,18.84428978
218.9640045,19.98880959,218.9981384,15.88067436,219.0323334,18.53549576
219.0856476,19.84048271,219.1198425,15.93290615,219.1531372,18.733675
219.2089844,20.09494591,219.2431488,16.25211716,219.276474,18.73848724
219.3323822,19.51482964,219.3656769,15.88755131,219.3998413,18.64529037
219.455658,20.04771233,219.4889832,16.25443077,219.5231628,18.8037529
219.5781403,19.9688015,219.6123352,15.78395081,219.6456451,18.24874878
219.7014923,19.31570625,219.7356415,15.76415825,219.7689972,18.7831459
219.8231506,19.94135666,219.8573151,16.07551575,219.8906403,18.60541725
219.9465027,19.93835449,219.9798126,16.03672409,220.0139923,18.61671257
220.0681458,19.88016701,220.1015015,16.01521301,220.1356506,18.35079002
220.1898041,19.61285019,220.2231445,15.78433037,220.2565002,18.95225906
220.3123016,19.57484245,220.3456421,15.49018383,220.3798218,18.82068443
220.433136,19.67747688,220.4673157,15.98618889,220.5006561,18.96605873
220.556488,19.86843491,220.5898285,15.62338924,220.6240082,18.41610527
220.6798248,19.78789139,220.7131653,16.23997116,220.7473145,18.60299492
220.8031464,19.87041283,220.8365021,16.04128838,220.870636,18.7677536
220.9256439,19.43882751,220.9589996,16.36235809,220.9931488,18.52859306
221.0464935,19.98567772,221.0806427,16.33018303,221.1139984,18.90387917
221.1698151,20.06594849,221.2031403,16.18355942,221.2373047,18.98879623
221.2906342,19.98847771,221.3247986,15.8708992,221.358139,18.54909897
221.4115143,19.54072189,221.4448395,15.87186527,221.4789734,18.17631912
221.5323029,19.73932266,221.5664978,16.17996407,221.5998077,18.75949287
221.6531372,19.84514236,221.6873016,16.59112167,221.7206421,18.24427032
221.7740021,20.09541321,221.808136,16.1101799,221.841507,18.98052406
221.8964996,20.22673035,221.9298248,16.19386482,221.963974,18.57480621
222.0189972,19.72140884,222.0523224,15.70077801,222.0865021,18.77745056
222.1406708,19.95228004,222.1740112,16.01498222,222.2073364,18.71405029
222.2631683,19.71200371,222.2964935,16.14602661,222.329834,18.68228912
222.3840027,20.07139969,222.4173279,15.84449387,222.4506683,18.72888184
222.5039978,19.93172836,222.5373383,15.93236065,222.5715027,18.67854691
222.6264954,20.1360569,222.6598358,16.27637672,222.693161,18.71907997
222.7490082,19.88137817,222.7823334,15.59396839,222.8156738,18.86723137
222.8706665,19.9969902,222.904007,15.71058083,222.9373322,18.60484886
222.9923401,19.61879921,223.0256653,15.90431881,223.0590057,18.64824486
223.1148224,19.9987812,223.1481628,15.84876347,223.181488,18.68754768
223.2373352,20.21130371,223.2706757,16.11017799,223.3040009,18.60878563
223.3573456,20.14110374,223.39151,16.06253815,223.4248352,18.74383354
223.4798279,19.82275772,223.5131683,16.15267181,223.5473328,18.72272873
223.6006622,20.45025826,223.6340027,16.35692978,223.6681671,18.71512222
223.7231598,20.41911697,223.7565002,16.02392387,223.7906799,18.72112465
223.8439941,19.36899567,223.8773346,15.9820919,223.9106598,18.76320457
223.9640045,19.88547516,223.9981537,15.97595596,224.0314941,18.41978836
224.0848236,19.81197548,224.1181641,16.20752335,224.1515045,18.60294533
224.204834,20.36720276,224.2381744,16.06332779,224.2714996,18.7317009
224.3248444,20.11330032,224.3581696,15.92061138,224.392334,18.68072319
224.4473267,20.2172718,224.4806671,16.41029358,224.5148315,18.55172539
224.5698547,20.07515335,224.6031952,16.07957649,224.6373596,18.95651436
224.6906891,20.48330116,224.7240295,16.155159,224.758194,18.77193069
224.8131866,19.90144348,224.8465118,15.90398502,224.8798523,19.02039146
224.9331818,20.01278305,224.9673462,16.16601563,225.0006866,18.28380775
225.0548553,19.90325546,225.0881805,16.12922859,225.121521,18.75658798
225.1773529,20.20023155,225.2106934,16.10429001,225.2440338,18.72131157
225.2990265,19.88013458,225.3323517,16.14217949,225.3656921,18.512537
225.4190216,20.06569099,225.4523621,15.98331356,225.4856873,18.63823128
225.539856,20.34844398,225.5731964,16.30777168,225.6065216,19.18288231
225.6598511,20.3107357,225.6940308,16.07422829,225.727356,18.94935989
225.7806854,19.98329163,225.8140106,16.42289734,225.8481903,18.49067307
225.9015656,20.08515167,225.9348907,16.23698044,225.9690552,18.54571533
226.0240631,20.35599899,226.0573883,16.20500374,226.0907288,19.06515312
226.1440582,20.07162476,226.1782227,15.87081528,226.2115631,18.61465454
226.2648926,20.63339424,226.298233,16.34561157,226.3323822,18.65411377
226.3874054,19.99189186,226.4207306,15.88142109,226.454071,19.14062309
226.5073853,20.2523098,226.5415649,16.30176544,226.5749054,18.85081482
226.6282196,20.10299683,226.6615601,16.41472626,226.6948853,18.9766407
226.7507324,20.27964401,226.7840729,16.27456665,226.8173981,19.04384232
226.8723907,19.89296913,226.9057312,16.26166344,226.9390564,19.10279655
226.9940643,20.07870293,227.0273895,16.20517159,227.061554,18.92669487
227.1149139,20.01139641,227.1482391,16.13230324,227.1824188,19.0918541
227.2374115,20.15110207,227.270752,15.8929081,227.3040924,18.76338577
227.3574219,20.31930351,227.3915863,16.26581764,227.4249115,18.61574745
227.4799194,19.92565346,227.5132446,16.41924095,227.5465851,18.96839714
227.6024017,20.19537735,227.6357422,16.21822357,227.6690826,19.02512741
227.7224731,20.49983215,227.7566376,16.53113747,227.7900085,18.98313332
227.844986,20.10003471,227.8783264,15.90804386,227.9116516,18.93688774
227.9666443,20.53638649,227.9999847,16.53078461,228.0333099,18.67171288
228.0866547,20.16202545,228.1199799,16.39830017,228.1533203,18.97820091
228.2075043,20.07309151,228.2408142,16.2426548,228.2749786,19.00145912
228.3283234,20.13591385,228.3625031,16.16524506,228.3966522,18.91669846
228.4499817,20.2988739,228.4841461,16.45909691,228.5175018,18.64146042
228.5733032,20.41800308,228.6074982,16.23992538,228.6416473,18.77518272
228.6950073,20.56058884,228.7291565,16.10461807,228.7633209,18.97933388
228.8166504,19.96600342,228.8508148,15.86897087,228.8849945,19.15089607
228.9383087,19.91602707,228.9724884,16.04511261,229.0066376,18.73740959
229.0599976,20.25094986,229.0941772,15.99381828,229.1275024,19.18640327
229.1833191,20.47968483,229.2174988,16.45480537,229.2516479,18.97927666
229.3058167,20.41697311,229.3391571,16.31013489,229.3733063,18.4270916
229.4291687,20.45674896,229.4624786,15.97101021,229.4966583,19.25195885
