11a,
Time (min),Intensity (a.u.)
0.700833321,289.3990784
0.702500045,289.2507019
0.704166651,289.5546875
0.705833376,288.5544434
0.707500041,288.0099792
0.709166646,287.3641052
0.710833371,287.3771973
0.712499976,288.203064
0.714166701,287.6103516
0.715833366,287.169342
0.717499971,289.0250549
0.719166696,290.2680359
0.720833361,288.837738
0.722500026,287.1930542
0.724166691,288.5084229
0.725833297,287.9927673
0.727500022,288.0714722
0.729166687,287.5155945
0.730833352,288.6108704
0.732500017,288.0509949
0.734166682,287.8998413
0.735833347,287.8635559
0.737500012,287.4650269
0.739166677,288.7162781
0.740833342,290.5322571
0.742500007,288.9739075
0.744166672,288.2288208
0.745833337,290.8868408
0.747500062,288.2584534
0.749166668,287.8443604
0.750833333,290.2770386
0.752499998,288.8651733
0.754166663,289.9072876
0.755833387,289.0068665
0.757499993,289.2884827
0.759166658,288.9891052
0.760833383,287.9255981
0.762499988,288.4740906
0.764166713,288.7720032
0.765833318,289.4264832
0.767499983,287.9407654
0.769166708,288.3280334
0.770833314,287.0111084
0.772500038,289.9207764
0.774166703,289.1752625
0.775833309,288.5023804
0.777500033,289.6888733
0.779166639,287.3339844
0.780833364,289.48703
0.782500029,287.5792236
0.784166634,289.0010986
0.785833359,289.6707458
0.787500024,288.321228
0.789166689,288.8702698
0.790833354,287.4836731
0.79249996,287.3258057
0.794166684,287.6522522
0.795833349,287.7368774
0.797500014,286.6426392
0.799166679,289.2010193
0.800833345,289.329895
0.80250001,286.8077087
0.804166675,289.8762512
0.805833399,288.0683899
0.807500005,287.5717163
0.80916667,287.6827698
0.810833335,289.8980713
0.8125,290.3166199
0.814166725,288.2893066
0.81583333,289.6303711
0.817499995,288.8742676
0.81916672,288.4717407
0.820833325,287.1313782
0.82250005,286.9328918
0.824166656,289.1177368
0.825833321,288.4007568
0.827500045,288.9536133
0.829166651,287.8632507
0.830833376,290.7151184
0.832500041,288.2205811
0.834166646,287.4603882
0.835833371,289.2961426
0.837499976,289.2923584
0.839166701,290.3160706
0.840833366,286.5409546
0.842499971,288.080719
0.844166696,288.6530762
0.845833361,288.9664612
0.847500026,292.3200989
0.849166691,288.3438721
0.850833297,288.6268005
0.852500022,288.0541992
0.854166687,288.3735657
0.855833352,287.7917786
0.857500017,287.9921265
0.859166682,287.8912354
0.860833347,287.7137756
0.862500012,289.1351013
0.864166677,289.0629272
0.865833342,288.2121887
0.867500007,290.1528931
0.869166672,287.1370239
0.870833337,287.5404053
0.872500062,288.2054138
0.874166668,289.9197693
0.875833333,289.0523071
0.877499998,288.602478
0.879166663,289.8413391
0.880833387,288.6889954
0.882499993,288.5794983
0.884166658,288.6765137
0.885833383,285.5000916
0.887499988,288.5840759
0.889166713,289.0968628
0.890833318,289.6824036
0.892499983,288.0249634
0.894166708,288.3701782
0.895833314,288.4969482
0.897500038,289.2151794
0.899166703,288.6431274
0.900833309,288.9964905
0.902500033,288.5478516
0.904166639,288.833313
0.905833364,288.1236877
0.907500029,288.0262451
0.909166634,288.3843994
0.910833359,287.8960876
0.912500024,288.6687927
0.914166689,288.7958984
0.915833354,287.4977417
0.91749996,287.6225586
0.919166684,290.2606201
0.920833349,289.9711304
0.922500014,287.8591614
0.924166679,287.4147339
0.925833345,288.269104
0.92750001,288.5811768
0.929166675,287.7633362
0.930833399,288.8546753
0.932500005,288.5245361
0.93416667,286.8162842
0.935833335,287.8646545
0.9375,289.1696472
0.939166725,290.6062012
0.94083333,287.6873474
0.942499995,288.6032715
0.94416672,287.900238
0.945833325,287.3371277
0.94750005,288.0304871
0.949166656,287.355072
0.950833321,288.5791931
0.952500045,286.9531555
0.954166651,288.7273865
0.955833376,289.0944824
0.957500041,288.1921387
0.959166646,288.9832764
0.960833371,289.8969727
0.962499976,288.9733276
0.964166701,288.4688721
0.965833366,288.2785645
0.967499971,288.9580994
0.969166696,289.9727173
0.970833361,287.7333984
0.972500026,289.9486084
0.974166691,287.9281616
0.975833297,287.9040833
0.977500022,291.7753906
0.979166687,289.8815918
0.980833352,290.2508545
0.982500017,288.697998
0.984166682,288.0464172
0.985833347,288.7323303
0.987500012,289.7565613
0.989166677,288.5525208
0.990833342,288.9586182
0.992500007,287.3669739
0.994166672,289.1499329
0.995833337,288.6939392
0.997500062,289.1095581
0.999166668,289.3022461
1.000833273,289.8287659
1.002500057,289.9247437
1.004166722,289.0317078
1.005833387,288.3319397
1.007500052,289.0982971
1.009166598,290.1433411
1.010833383,288.471283
1.012500048,289.927887
1.014166713,289.7149353
1.015833378,287.7176208
1.017500043,286.8929443
1.019166708,287.1641846
1.020833373,288.4558411
1.022500038,288.5693665
1.024166703,287.040863
1.025833368,291.9354553
1.027500033,287.5664063
1.029166698,288.8646851
1.030833364,288.3879395
1.032500029,288.9836121
1.034166694,289.3309021
1.035833359,288.1972046
1.037500024,287.0612793
1.039166689,288.4824524
1.040833354,288.8738098
1.042500019,289.7196045
1.044166684,289.4299316
1.045833349,288.1134338
1.047500014,287.4781799
1.049166679,289.0613708
1.050833344,288.0736694
1.05250001,286.4701233
1.054166675,289.3025513
1.05583334,287.4669189
1.057500005,289.4039001
1.05916667,288.3136902
1.060833335,289.3999023
1.0625,288.0434875
1.064166665,288.3078308
1.06583333,288.9858704
1.067499995,288.6606445
1.06916666,287.826416
1.070833325,291.0352173
1.07249999,287.9877319
1.074166775,288.4180908
1.07583344,287.7254028
1.077499986,288.8995972
1.079166651,288.4872131
1.080833316,288.8926086
1.0825001,286.8589478
1.084166765,289.2063293
1.085833311,288.5946045
1.087499976,286.3349304
1.089166641,288.822876
1.090833426,288.9682617
1.092500091,290.3512268
1.094166636,287.6724243
1.095833302,287.9606934
1.097499967,288.915802
1.099166751,286.7662964
1.100833416,287.503418
1.102500081,287.0583191
1.104166627,289.5190125
1.105833292,289.5131836
1.107500076,288.7182922
1.109166741,286.5618591
1.110833406,286.832428
1.112499952,288.8968811
1.114166617,288.7875061
1.115833402,288.0872803
1.117500067,288.7069092
1.119166732,288.3639832
1.120833278,287.9387207
1.122499943,288.0965576
1.124166727,289.4112854
1.125833392,286.7551575
1.127500057,288.7294006
1.129166722,289.0957031
1.130833268,288.1011658
1.132500052,288.389801
1.134166718,285.5607605
1.135833383,289.3197937
1.137500048,288.8291626
1.139166594,287.5092773
1.140833378,289.8254089
1.142500043,287.4919739
1.144166708,289.4130249
1.145833373,288.7048035
1.147499919,288.6394958
1.149166703,287.5773926
1.150833368,288.6766663
1.152500033,287.4841003
1.154166698,288.204071
1.155833364,287.4421387
1.157500029,287.3235168
1.159166694,289.6405945
1.160833359,288.3013916
1.162500024,288.6522827
1.164166689,288.6016541
1.165833354,287.7155457
1.167500019,287.77005
1.169166684,289.209198
1.170833349,288.9596252
1.172500014,289.1063843
1.174166799,287.2103882
1.175833344,288.2206421
1.17750001,288.7492065
1.179166675,291.0922852
1.18083334,290.2736206
1.182500124,288.5924988
1.18416667,289.4700012
1.185833335,287.1661682
1.1875,285.9045105
1.189166665,289.195343
1.190833449,290.1282654
1.192499995,287.4490051
1.19416666,289.0644836
1.195833325,285.9227905
1.19749999,287.7878418
1.199166775,288.5050659
1.20083344,287.7490845
1.202499986,288.0649414
1.204166651,287.6875916
1.205833316,287.1199951
1.2075001,288.7000427
1.209166765,289.6788025
1.210833311,289.0491943
1.212499976,286.5391235
1.214166641,289.2699585
1.215833426,290.3129272
1.217500091,287.8728333
1.219166636,288.8895569
1.220833302,287.7682495
1.222499967,287.0758667
1.224166751,287.4928894
1.225833416,287.1555176
1.227500081,287.9805603
1.229166627,287.3590088
1.230833292,288.4565125
1.232500076,289.694519
1.234166741,286.9567871
1.235833406,286.9671631
1.237499952,288.2604675
1.239166617,289.4326782
1.240833402,288.6152344
1.242500067,287.4728394
1.244166732,288.8874817
1.245833278,286.9371948
1.247499943,287.9889221
1.249166727,288.7254944
1.250833392,288.4483337
1.252500057,287.2195129
1.254166722,290.4013062
1.255833268,287.1699524
1.257500052,288.258606
1.259166718,288.1626282
1.260833383,287.0862732
1.262500048,287.5174561
1.264166594,288.1798096
1.265833378,286.9772339
1.267500043,287.5983276
1.269166708,288.3323975
1.270833373,286.8348083
1.272499919,287.2568054
1.274166703,288.3379517
1.275833368,288.2550049
1.277500033,288.3713684
1.279166698,287.5640259
1.280833364,286.644928
1.282500029,288.9784241
1.284166694,288.7914429
1.285833359,287.8825989
1.287500024,288.4315491
1.289166689,288.3467712
1.290833354,288.262085
1.292500019,286.9351196
1.294166684,288.6469727
1.295833349,287.4696045
1.297500014,288.8959351
1.299166799,288.8733521
1.300833344,287.6254272
1.30250001,288.6068115
1.304166675,289.0794373
1.30583334,287.7011414
1.307500124,288.7754211
1.30916667,288.1421814
1.310833335,287.4255676
1.3125,288.0088501
1.314166665,285.4299011
1.315833449,285.9623108
1.317499995,287.3096008
1.31916666,288.1107178
1.320833325,288.6036377
1.32249999,290.4712524
1.324166775,289.5948486
1.32583344,286.7608948
1.327499986,287.9700928
1.329166651,288.0773926
1.330833316,287.837738
